ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
UGA,South West,1411912,Median duration of exclusive breastfeeding,2,1,UG,Uganda,2011,UG2011DHS,CN_BFDR_C_MDE,104336020,I,452015,1452150,Region,..South West,0,,0,1,CNBFDRCMDE,UGDHS2011452015,2011,DHS,,,,,1
UGA,South Buganda,6264682,Children under 5 who slept under an insecticide-treated net (ITN),41.6,1,UG,Uganda,2011,UG2011DHS,ML_NETC_C_ITN,124836020,I,452002,1452020,Region,..South Buganda,0,,0,1,MLNETCCITN,UGDHS2011452002,2011,DHS,1746,1318,,,1
UGA,North Buganda,3525812,Children under 5 who slept under an insecticide-treated net (ITN),43.9,1,UG,Uganda,2011,UG2011DHS,ML_NETC_C_ITN,124836020,I,452003,1452030,Region,..North Buganda,0,,0,1,MLNETCCITN,UGDHS2011452003,2011,DHS,1748,1548,,,1
UGA,Kampala,4038157,Children under 5 who slept under an insecticide-treated net (ITN),52.1,1,UG,Uganda,2011,UG2011DHS,ML_NETC_C_ITN,124836020,I,452004,1452040,Region,..Kampala,0,,0,1,MLNETCCITN,UGDHS2011452004,2011,DHS,862,1156,,,1
UGA,East Central,1625636,Children under 5 who slept under an insecticide-treated net (ITN),23.9,1,UG,Uganda,2011,UG2011DHS,ML_NETC_C_ITN,124836020,I,452006,1452060,Region,..East Central,0,,0,1,MLNETCCITN,UGDHS2011452006,2011,DHS,1885,1848,,,1
UGA,Eastern,5666604,Children under 5 who slept under an insecticide-treated net (ITN),42.5,1,UG,Uganda,2011,UG2011DHS,ML_NETC_C_ITN,124836020,I,452007,1452070,Region,..Eastern,0,,0,1,MLNETCCITN,UGDHS2011452007,2011,DHS,2758,2002,,,1
UGA,West Nile,6921013,Children under 5 who slept under an insecticide-treated net (ITN),57.1,1,UG,Uganda,2011,UG2011DHS,ML_NETC_C_ITN,124836020,I,452009,1452090,Region,..West Nile,0,,0,1,MLNETCCITN,UGDHS2011452009,2011,DHS,1042,1792,,,1
UGA,North,1606076,Children under 5 who slept under an insecticide-treated net (ITN),49.3,1,UG,Uganda,2011,UG2011DHS,ML_NETC_C_ITN,124836020,I,452011,1452110,Region,..North,0,,0,1,MLNETCCITN,UGDHS2011452011,2011,DHS,2219,2385,,,1
UGA,Karamoja,6794463,Children under 5 who slept under an insecticide-treated net (ITN),49.9,1,UG,Uganda,2011,UG2011DHS,ML_NETC_C_ITN,124836020,I,452012,1452120,Region,..Karamoja,0,,0,1,MLNETCCITN,UGDHS2011452012,2011,DHS,913,2277,,,1
UGA,Western,1952277,Children under 5 who slept under an insecticide-treated net (ITN),49.9,1,UG,Uganda,2011,UG2011DHS,ML_NETC_C_ITN,124836020,I,452014,1452140,Region,..Western,0,,0,1,MLNETCCITN,UGDHS2011452014,2011,DHS,2407,1820,,,1
UGA,South West,6364611,Children under 5 who slept under an insecticide-treated net (ITN),34,1,UG,Uganda,2011,UG2011DHS,ML_NETC_C_ITN,124836020,I,452015,1452150,Region,..South West,0,,0,1,MLNETCCITN,UGDHS2011452015,2011,DHS,2054,1634,,,1
UGA,South Buganda,2841434,Women receiving an HIV test and receiving test results in the last 12 months,43.3,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_W_T1R,135563070,I,452002,1452020,Region,..South Buganda,0,,0,1,HACPHTWT1R,UGDHS2011452002,2011,DHS,1911,1534,,,1
UGA,North Buganda,6243354,Women receiving an HIV test and receiving test results in the last 12 months,39.6,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_W_T1R,135563070,I,452003,1452030,Region,..North Buganda,0,,0,1,HACPHTWT1R,UGDHS2011452003,2011,DHS,1803,1660,,,1
UGA,Kampala,4096129,Women receiving an HIV test and receiving test results in the last 12 months,43.2,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_W_T1R,135563070,I,452004,1452040,Region,..Kampala,0,,0,1,HACPHTWT1R,UGDHS2011452004,2011,DHS,1678,2078,,,1
UGA,East Central,447993,Women receiving an HIV test and receiving test results in the last 12 months,40.6,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_W_T1R,135563070,I,452006,1452060,Region,..East Central,0,,0,1,HACPHTWT1R,UGDHS2011452006,2011,DHS,1737,1750,,,1
UGA,Eastern,6549865,Women receiving an HIV test and receiving test results in the last 12 months,41.4,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_W_T1R,135563070,I,452007,1452070,Region,..Eastern,0,,0,1,HACPHTWT1R,UGDHS2011452007,2011,DHS,2533,1886,,,1
UGA,West Nile,426911,Women receiving an HIV test and receiving test results in the last 12 months,42.3,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_W_T1R,135563070,I,452009,1452090,Region,..West Nile,0,,0,1,HACPHTWT1R,UGDHS2011452009,2011,DHS,999,1820,,,1
UGA,North,440611,Women receiving an HIV test and receiving test results in the last 12 months,49.6,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_W_T1R,135563070,I,452011,1452110,Region,..North,0,,0,1,HACPHTWT1R,UGDHS2011452011,2011,DHS,2205,2469,,,1
UGA,Karamoja,4561407,Women receiving an HIV test and receiving test results in the last 12 months,36.8,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_W_T1R,135563070,I,452012,1452120,Region,..Karamoja,0,,0,1,HACPHTWT1R,UGDHS2011452012,2011,DHS,867,1977,,,1
UGA,Western,6171130,Women receiving an HIV test and receiving test results in the last 12 months,40.9,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_W_T1R,135563070,I,452014,1452140,Region,..Western,0,,0,1,HACPHTWT1R,UGDHS2011452014,2011,DHS,2443,1838,,,1
UGA,South West,3826095,Women receiving an HIV test and receiving test results in the last 12 months,38.8,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_W_T1R,135563070,I,452015,1452150,Region,..South West,0,,0,1,HACPHTWT1R,UGDHS2011452015,2011,DHS,2195,1818,,,1
UGA,South Buganda,2920664,Men receiving an HIV test and receiving test results in the last 12 months,30.9,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_M_T1R,135564160,I,452002,1452020,Region,..South Buganda,0,,0,1,HACPHTMT1R,UGDHS2011452002,2011,DHS,419,356,,,1
UGA,North Buganda,434279,Men receiving an HIV test and receiving test results in the last 12 months,20.8,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_M_T1R,135564160,I,452003,1452030,Region,..North Buganda,0,,0,1,HACPHTMT1R,UGDHS2011452003,2011,DHS,471,442,,,1
UGA,Kampala,4287244,Men receiving an HIV test and receiving test results in the last 12 months,43.3,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_M_T1R,135564160,I,452004,1452040,Region,..Kampala,0,,0,1,HACPHTMT1R,UGDHS2011452004,2011,DHS,443,476,,,1
UGA,East Central,5837223,Men receiving an HIV test and receiving test results in the last 12 months,20.7,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_M_T1R,135564160,I,452006,1452060,Region,..East Central,0,,0,1,HACPHTMT1R,UGDHS2011452006,2011,DHS,471,488,,,1
UGA,Eastern,4090593,Men receiving an HIV test and receiving test results in the last 12 months,32.4,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_M_T1R,135564160,I,452007,1452070,Region,..Eastern,0,,0,1,HACPHTMT1R,UGDHS2011452007,2011,DHS,578,468,,,1
UGA,West Nile,4876428,Men receiving an HIV test and receiving test results in the last 12 months,36.5,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_M_T1R,135564160,I,452009,1452090,Region,..West Nile,0,,0,1,HACPHTMT1R,UGDHS2011452009,2011,DHS,265,472,,,1
UGA,North,1747552,Men receiving an HIV test and receiving test results in the last 12 months,44.7,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_M_T1R,135564160,I,452011,1452110,Region,..North,0,,0,1,HACPHTMT1R,UGDHS2011452011,2011,DHS,598,666,,,1
UGA,Karamoja,4619189,Men receiving an HIV test and receiving test results in the last 12 months,33.6,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_M_T1R,135564160,I,452012,1452120,Region,..Karamoja,0,,0,1,HACPHTMT1R,UGDHS2011452012,2011,DHS,165,348,,,1
UGA,Western,440619,Men receiving an HIV test and receiving test results in the last 12 months,30.9,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_M_T1R,135564160,I,452014,1452140,Region,..Western,0,,0,1,HACPHTMT1R,UGDHS2011452014,2011,DHS,644,560,,,1
UGA,South West,6235912,Men receiving an HIV test and receiving test results in the last 12 months,21.8,1,UG,Uganda,2011,UG2011DHS,HA_CPHT_M_T1R,135564160,I,452015,1452150,Region,..South West,0,,0,1,HACPHTMT1R,UGDHS2011452015,2011,DHS,547,444,,,1
UGA,South Buganda,2522231,Physical or sexual violence committed by husband/partner,35.9,1,UG,Uganda,2011,UG2011DHS,DV_SPVL_W_POS,197433060,I,452002,1452020,Region,..South Buganda,631001,Ever-married,0,0,DVSPVLWPOS,UGDHS2011452002,2011,DHS,352,320,,,1
UGA,North Buganda,2242386,Physical or sexual violence committed by husband/partner,50,1,UG,Uganda,2011,UG2011DHS,DV_SPVL_W_POS,197433060,I,452003,1452030,Region,..North Buganda,631001,Ever-married,0,0,DVSPVLWPOS,UGDHS2011452003,2011,DHS,343,342,,,1
UGA,Kampala,5763643,Physical or sexual violence committed by husband/partner,44.9,1,UG,Uganda,2011,UG2011DHS,DV_SPVL_W_POS,197433060,I,452004,1452040,Region,..Kampala,631001,Ever-married,0,0,DVSPVLWPOS,UGDHS2011452004,2011,DHS,233,310,,,1
UGA,East Central,5333181,Physical or sexual violence committed by husband/partner,52.1,1,UG,Uganda,2011,UG2011DHS,DV_SPVL_W_POS,197433060,I,452006,1452060,Region,..East Central,631001,Ever-married,0,0,DVSPVLWPOS,UGDHS2011452006,2011,DHS,305,350,,,1
UGA,Eastern,5174337,Physical or sexual violence committed by husband/partner,64.2,1,UG,Uganda,2011,UG2011DHS,DV_SPVL_W_POS,197433060,I,452007,1452070,Region,..Eastern,631001,Ever-married,0,0,DVSPVLWPOS,UGDHS2011452007,2011,DHS,505,388,,,1
UGA,West Nile,2464720,Physical or sexual violence committed by husband/partner,55.2,1,UG,Uganda,2011,UG2011DHS,DV_SPVL_W_POS,197433060,I,452009,1452090,Region,..West Nile,631001,Ever-married,0,0,DVSPVLWPOS,UGDHS2011452009,2011,DHS,209,346,,,1
UGA,North,4756342,Physical or sexual violence committed by husband/partner,60.6,1,UG,Uganda,2011,UG2011DHS,DV_SPVL_W_POS,197433060,I,452011,1452110,Region,..North,631001,Ever-married,0,0,DVSPVLWPOS,UGDHS2011452011,2011,DHS,427,501,,,1
UGA,Karamoja,7344793,Physical or sexual violence committed by husband/partner,38.7,1,UG,Uganda,2011,UG2011DHS,DV_SPVL_W_POS,197433060,I,452012,1452120,Region,..Karamoja,631001,Ever-married,0,0,DVSPVLWPOS,UGDHS2011452012,2011,DHS,153,465,,,1
UGA,Western,7100029,Physical or sexual violence committed by husband/partner,50.2,1,UG,Uganda,2011,UG2011DHS,DV_SPVL_W_POS,197433060,I,452014,1452140,Region,..Western,631001,Ever-married,0,0,DVSPVLWPOS,UGDHS2011452014,2011,DHS,452,336,,,1
UGA,South West,5317783,Physical or sexual violence committed by husband/partner,41.6,1,UG,Uganda,2011,UG2011DHS,DV_SPVL_W_POS,197433060,I,452015,1452150,Region,..South West,631001,Ever-married,0,0,DVSPVLWPOS,UGDHS2011452015,2011,DHS,390,374,,,1
UGA,Central,7126207,Women circumcised (FGC),1.6,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452001,1452010,Region,Central,0,,0,1,FGPFCCWWCC,UGDHS2011452001,2011,DHS,2696,2636,,,
UGA,South Buganda,1091179,Women circumcised (FGC),1.5,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452002,1452020,Region,..South Buganda,0,,0,1,FGPFCCWWCC,UGDHS2011452002,2011,DHS,956,767,,,1
UGA,North Buganda,2603544,Women circumcised (FGC),1.4,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452003,1452030,Region,..North Buganda,0,,0,1,FGPFCCWWCC,UGDHS2011452003,2011,DHS,902,830,,,1
UGA,Kampala,3590979,Women circumcised (FGC),1.8,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452004,1452040,Region,..Kampala,0,,0,1,FGPFCCWWCC,UGDHS2011452004,2011,DHS,839,1039,,,1
UGA,Eastern,5627417,Women circumcised (FGC),1.6,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452005,1452050,Region,Eastern,0,,0,1,FGPFCCWWCC,UGDHS2011452005,2011,DHS,2135,1818,,,
UGA,East Central,6799629,Women circumcised (FGC),0.6,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452006,1452060,Region,..East Central,0,,0,1,FGPFCCWWCC,UGDHS2011452006,2011,DHS,869,875,,,1
UGA,Eastern,6004423,Women circumcised (FGC),2.3,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452007,1452070,Region,..Eastern,0,,0,1,FGPFCCWWCC,UGDHS2011452007,2011,DHS,1267,943,,,1
UGA,Northern,5325953,Women circumcised (FGC),1.2,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452008,1452080,Region,Northern,0,,0,1,FGPFCCWWCC,UGDHS2011452008,2011,DHS,1524,2392,,,
UGA,West Nile,6393523,Women circumcised (FGC),0.2,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452009,1452090,Region,..West Nile,0,,0,1,FGPFCCWWCC,UGDHS2011452009,2011,DHS,500,910,,,1
UGA,Northern,3582450,Women circumcised (FGC),1.7,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452010,1452100,Region,..Northern,0,,0,1,FGPFCCWWCC,UGDHS2011452010,2011,DHS,1024,1482,,,
UGA,North,3574009,Women circumcised (FGC),0.5,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452011,1452110,Region,..North,0,,0,1,FGPFCCWWCC,UGDHS2011452011,2011,DHS,735,823,,,1
UGA,Karamoja,2644310,Women circumcised (FGC),4.8,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452012,1452120,Region,..Karamoja,0,,0,1,FGPFCCWWCC,UGDHS2011452012,2011,DHS,289,659,,,1
UGA,Western,5690773,Women circumcised (FGC),1.3,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452013,1452130,Region,Western,0,,0,1,FGPFCCWWCC,UGDHS2011452013,2011,DHS,2319,1828,,,
UGA,Western,5913409,Women circumcised (FGC),1.1,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452014,1452140,Region,..Western,0,,0,1,FGPFCCWWCC,UGDHS2011452014,2011,DHS,1221,919,,,1
UGA,South West,3281149,Women circumcised (FGC),1.4,1,UG,Uganda,2011,UG2011DHS,FG_PFCC_W_WCC,207503010,I,452015,1452150,Region,..South West,0,,0,1,FGPFCCWWCC,UGDHS2011452015,2011,DHS,1097,909,,,1
UGA,South Buganda,5755390,Women with secondary or higher education,36.5,1,UG,Uganda,2011,UG2011DHS,ED_EDUC_W_SEH,231203100,I,452002,1452020,Region,..South Buganda,0,,0,1,EDEDUCWSEH,UGDHS2011452002,2011,DHS,1911,1534,,,1
UGA,North Buganda,4945983,Women with secondary or higher education,34,1,UG,Uganda,2011,UG2011DHS,ED_EDUC_W_SEH,231203100,I,452003,1452030,Region,..North Buganda,0,,0,1,EDEDUCWSEH,UGDHS2011452003,2011,DHS,1803,1660,,,1
UGA,Kampala,2564815,Women with secondary or higher education,64.2,1,UG,Uganda,2011,UG2011DHS,ED_EDUC_W_SEH,231203100,I,452004,1452040,Region,..Kampala,0,,0,1,EDEDUCWSEH,UGDHS2011452004,2011,DHS,1678,2078,,,1
UGA,East Central,3482741,Women with secondary or higher education,29.9,1,UG,Uganda,2011,UG2011DHS,ED_EDUC_W_SEH,231203100,I,452006,1452060,Region,..East Central,0,,0,1,EDEDUCWSEH,UGDHS2011452006,2011,DHS,1737,1750,,,1
UGA,Eastern,6901294,Women with secondary or higher education,19.7,1,UG,Uganda,2011,UG2011DHS,ED_EDUC_W_SEH,231203100,I,452007,1452070,Region,..Eastern,0,,0,1,EDEDUCWSEH,UGDHS2011452007,2011,DHS,2533,1886,,,1
UGA,West Nile,6035024,Women with secondary or higher education,10.9,1,UG,Uganda,2011,UG2011DHS,ED_EDUC_W_SEH,231203100,I,452009,1452090,Region,..West Nile,0,,0,1,EDEDUCWSEH,UGDHS2011452009,2011,DHS,999,1820,,,1
UGA,North,720105,Women with secondary or higher education,11.6,1,UG,Uganda,2011,UG2011DHS,ED_EDUC_W_SEH,231203100,I,452011,1452110,Region,..North,0,,0,1,EDEDUCWSEH,UGDHS2011452011,2011,DHS,2205,2469,,,1
UGA,Karamoja,720133,Women with secondary or higher education,9.8,1,UG,Uganda,2011,UG2011DHS,ED_EDUC_W_SEH,231203100,I,452012,1452120,Region,..Karamoja,0,,0,1,EDEDUCWSEH,UGDHS2011452012,2011,DHS,867,1977,,,1
UGA,Western,2031570,Women with secondary or higher education,25.5,1,UG,Uganda,2011,UG2011DHS,ED_EDUC_W_SEH,231203100,I,452014,1452140,Region,..Western,0,,0,1,EDEDUCWSEH,UGDHS2011452014,2011,DHS,2443,1838,,,1
UGA,South West,3823543,Women with secondary or higher education,20,1,UG,Uganda,2011,UG2011DHS,ED_EDUC_W_SEH,231203100,I,452015,1452150,Region,..South West,0,,0,1,EDEDUCWSEH,UGDHS2011452015,2011,DHS,2195,1818,,,1
UGA,South Buganda,2981742,Women who are literate,79.6,1,UG,Uganda,2011,UG2011DHS,ED_LITR_W_LIT,231233090,I,452002,1452020,Region,..South Buganda,0,,0,1,EDLITRWLIT,UGDHS2011452002,2011,DHS,1911,1534,,,1
UGA,North Buganda,710196,Women who are literate,74.5,1,UG,Uganda,2011,UG2011DHS,ED_LITR_W_LIT,231233090,I,452003,1452030,Region,..North Buganda,0,,0,1,EDLITRWLIT,UGDHS2011452003,2011,DHS,1803,1660,,,1
UGA,Kampala,5059154,Women who are literate,90.6,1,UG,Uganda,2011,UG2011DHS,ED_LITR_W_LIT,231233090,I,452004,1452040,Region,..Kampala,0,,0,1,EDLITRWLIT,UGDHS2011452004,2011,DHS,1678,2078,,,1
UGA,East Central,6663751,Women who are literate,57.7,1,UG,Uganda,2011,UG2011DHS,ED_LITR_W_LIT,231233090,I,452006,1452060,Region,..East Central,0,,0,1,EDLITRWLIT,UGDHS2011452006,2011,DHS,1737,1750,,,1
UGA,Eastern,3260087,Women who are literate,49,1,UG,Uganda,2011,UG2011DHS,ED_LITR_W_LIT,231233090,I,452007,1452070,Region,..Eastern,0,,0,1,EDLITRWLIT,UGDHS2011452007,2011,DHS,2533,1886,,,1
UGA,West Nile,7026715,Women who are literate,45.1,1,UG,Uganda,2011,UG2011DHS,ED_LITR_W_LIT,231233090,I,452009,1452090,Region,..West Nile,0,,0,1,EDLITRWLIT,UGDHS2011452009,2011,DHS,999,1820,,,1
UGA,North,4536110,Women who are literate,48.8,1,UG,Uganda,2011,UG2011DHS,ED_LITR_W_LIT,231233090,I,452011,1452110,Region,..North,0,,0,1,EDLITRWLIT,UGDHS2011452011,2011,DHS,2205,2469,,,1
UGA,Karamoja,7100287,Women who are literate,22.8,1,UG,Uganda,2011,UG2011DHS,ED_LITR_W_LIT,231233090,I,452012,1452120,Region,..Karamoja,0,,0,1,EDLITRWLIT,UGDHS2011452012,2011,DHS,867,1977,,,1
UGA,Western,1774095,Women who are literate,63.3,1,UG,Uganda,2011,UG2011DHS,ED_LITR_W_LIT,231233090,I,452014,1452140,Region,..Western,0,,0,1,EDLITRWLIT,UGDHS2011452014,2011,DHS,2443,1838,,,1
UGA,South West,2163407,Women who are literate,75.5,1,UG,Uganda,2011,UG2011DHS,ED_LITR_W_LIT,231233090,I,452015,1452150,Region,..South West,0,,0,1,EDLITRWLIT,UGDHS2011452015,2011,DHS,2195,1818,,,1
UGA,Central,7125550,Households with electricity,33.9,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452001,1452010,Region,Central,0,,0,1,HCELECHELC,UGDHS2011452001,2011,DHS,2975,2862,,,
UGA,South Buganda,5865881,Households with electricity,20.7,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452002,1452020,Region,..South Buganda,0,,0,1,HCELECHELC,UGDHS2011452002,2011,DHS,1140,869,,,1
UGA,North Buganda,6466097,Households with electricity,14.9,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452003,1452030,Region,..North Buganda,0,,0,1,HCELECHELC,UGDHS2011452003,2011,DHS,1038,931,,,1
UGA,Kampala,2506558,Households with electricity,77.4,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452004,1452040,Region,..Kampala,0,,0,1,HCELECHELC,UGDHS2011452004,2011,DHS,797,1062,,,1
UGA,Eastern,5090177,Households with electricity,4.7,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452005,1452050,Region,Eastern,0,,0,1,HCELECHELC,UGDHS2011452005,2011,DHS,2130,1836,,,
UGA,East Central,224161,Households with electricity,7.2,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452006,1452060,Region,..East Central,0,,0,1,HCELECHELC,UGDHS2011452006,2011,DHS,904,913,,,1
UGA,Eastern,4415134,Households with electricity,2.9,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452007,1452070,Region,..Eastern,0,,0,1,HCELECHELC,UGDHS2011452007,2011,DHS,1226,923,,,1
UGA,Northern,3722200,Households with electricity,1.9,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452008,1452080,Region,Northern,0,,0,1,HCELECHELC,UGDHS2011452008,2011,DHS,1572,2496,,,
UGA,West Nile,6887856,Households with electricity,2,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452009,1452090,Region,..West Nile,0,,0,1,HCELECHELC,UGDHS2011452009,2011,DHS,508,917,,,1
UGA,Northern,5456201,Households with electricity,1.8,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452010,1452100,Region,..Northern,0,,0,1,HCELECHELC,UGDHS2011452010,2011,DHS,1063,1579,,,
UGA,North,6030476,Households with electricity,2.3,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452011,1452110,Region,..North,0,,0,1,HCELECHELC,UGDHS2011452011,2011,DHS,757,836,,,1
UGA,Karamoja,4336920,Households with electricity,0.4,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452012,1452120,Region,..Karamoja,0,,0,1,HCELECHELC,UGDHS2011452012,2011,DHS,306,743,,,1
UGA,Western,2221101,Households with electricity,7.8,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452013,1452130,Region,Western,0,,0,1,HCELECHELC,UGDHS2011452013,2011,DHS,2357,1839,,,
UGA,Western,2282792,Households with electricity,7.6,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452014,1452140,Region,..Western,0,,0,1,HCELECHELC,UGDHS2011452014,2011,DHS,1228,918,,,1
UGA,South West,3556444,Households with electricity,8.1,1,UG,Uganda,2011,UG2011DHS,HC_ELEC_H_ELC,260321010,I,452015,1452150,Region,..South West,0,,0,1,HCELECHELC,UGDHS2011452015,2011,DHS,1128,921,,,1
UGA,South Buganda,653641,Total fertility rate 15-49,4.8,1,UG,Uganda,2014,UG2014MIS,FE_FRTR_W_TFR,11763080,I,452002,1452020,Region,..South Buganda,0,,0,1,FEFRTRWTFR,UGMIS2014452002,2014-15,MIS,,,,,1
UGA,North Buganda,646846,Total fertility rate 15-49,6.5,1,UG,Uganda,2014,UG2014MIS,FE_FRTR_W_TFR,11763080,I,452003,1452030,Region,..North Buganda,0,,0,1,FEFRTRWTFR,UGMIS2014452003,2014-15,MIS,,,,,1
UGA,Kampala,637893,Total fertility rate 15-49,3.8,1,UG,Uganda,2014,UG2014MIS,FE_FRTR_W_TFR,11763080,I,452004,1452040,Region,..Kampala,0,,0,1,FEFRTRWTFR,UGMIS2014452004,2014-15,MIS,,,,,1
UGA,East Central (AIS/MIS),646827,Total fertility rate 15-49,6.9,1,UG,Uganda,2014,UG2014MIS,FE_FRTR_W_TFR,11763080,I,452020,1452065,Region,East Central (AIS/MIS),0,,0,1,FEFRTRWTFR,UGMIS2014452020,2014-15,MIS,,,,,1
UGA,Mid Eastern,628997,Total fertility rate 15-49,6.3,1,UG,Uganda,2014,UG2014MIS,FE_FRTR_W_TFR,11763080,I,452021,1452075,Region,Mid Eastern,0,,0,1,FEFRTRWTFR,UGMIS2014452021,2014-15,MIS,,,,,1
UGA,West Nile,629184,Total fertility rate 15-49,6.5,1,UG,Uganda,2014,UG2014MIS,FE_FRTR_W_TFR,11763080,I,452009,1452090,Region,..West Nile,0,,0,1,FEFRTRWTFR,UGMIS2014452009,2014-15,MIS,,,,,1
UGA,Mid Northern,628988,Total fertility rate 15-49,6,1,UG,Uganda,2014,UG2014MIS,FE_FRTR_W_TFR,11763080,I,452023,1452105,Region,Mid Northern,0,,0,1,FEFRTRWTFR,UGMIS2014452023,2014-15,MIS,,,,,1
UGA,North East,646850,Total fertility rate 15-49,6.2,1,UG,Uganda,2014,UG2014MIS,FE_FRTR_W_TFR,11763080,I,452022,1452125,Region,North East,0,,0,1,FEFRTRWTFR,UGMIS2014452022,2014-15,MIS,,,,,1
UGA,Western,5343583,Total fertility rate 15-49,6.1,1,UG,Uganda,2014,UG2014MIS,FE_FRTR_W_TFR,11763080,I,452014,1452140,Region,..Western,0,,0,1,FEFRTRWTFR,UGMIS2014452014,2014-15,MIS,,,,,1
UGA,South West,646838,Total fertility rate 15-49,4.7,1,UG,Uganda,2014,UG2014MIS,FE_FRTR_W_TFR,11763080,I,452015,1452150,Region,..South West,0,,0,1,FEFRTRWTFR,UGMIS2014452015,2014-15,MIS,,,,,1
UGA,South Buganda,5041156,Children under 5 who slept under an insecticide-treated net (ITN),66.7,1,UG,Uganda,2014,UG2014MIS,ML_NETC_C_ITN,124836020,I,452002,1452020,Region,..South Buganda,0,,0,1,MLNETCCITN,UGMIS2014452002,2014-15,MIS,600,354,,,1
UGA,North Buganda,1619366,Children under 5 who slept under an insecticide-treated net (ITN),65,1,UG,Uganda,2014,UG2014MIS,ML_NETC_C_ITN,124836020,I,452003,1452030,Region,..North Buganda,0,,0,1,MLNETCCITN,UGMIS2014452003,2014-15,MIS,533,377,,,1
UGA,Kampala,6818764,Children under 5 who slept under an insecticide-treated net (ITN),75.4,1,UG,Uganda,2014,UG2014MIS,ML_NETC_C_ITN,124836020,I,452004,1452040,Region,..Kampala,0,,0,1,MLNETCCITN,UGMIS2014452004,2014-15,MIS,196,268,,,1
UGA,East Central (AIS/MIS),1619371,Children under 5 who slept under an insecticide-treated net (ITN),68.4,1,UG,Uganda,2014,UG2014MIS,ML_NETC_C_ITN,124836020,I,452020,1452065,Region,East Central (AIS/MIS),0,,0,1,MLNETCCITN,UGMIS2014452020,2014-15,MIS,586,423,,,1
